,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name
579,914.0,"Mar 01, 2021",,4532,2,2.0,766492,0.0,22.591565,,New Town,88.468703,Ambey Group,"Nov 02, 2020",4149450.0,Ambey Eco Valley
580,941.0,"Mar 01, 2021",,4532,2,2.0,766492,0.0,22.591565,,New Town,88.468703,Ambey Group,"Nov 02, 2020",4268925.0,Ambey Eco Valley
581,1002.0,"Mar 01, 2021",,4532,2,2.0,766492,0.0,22.591565,,New Town,88.468703,Ambey Group,"Nov 02, 2020",4538850.0,Ambey Eco Valley
582,875.0,0,,3200,,2.0,1025170,0.0,22.459167,,Thakurpukur,88.322051,FM ENTERPRISES,"Oct 06, 2020",2800000.0,FM Aarav Villa
583,884.0,0,,3200,,2.0,1025170,0.0,22.459167,,Thakurpukur,88.322051,FM ENTERPRISES,"Oct 06, 2020",2828800.0,FM Aarav Villa
584,952.0,"Sep 01, 2021",,5100,2,2.0,55520,1.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",4855200.0,Ganguly 4 Sight Grand Castle
585,1134.0,"Sep 01, 2021",,5100,2,2.0,55520,0.0,22.454918,,Garia,88.386375,Ganguly Group,"Oct 07, 2020",5783400.0,Ganguly 4 Sight Grand Castle
586,1138.0,"Sep 01, 2021",1,5100,2,2.0,55520,1.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",5803800.0,Ganguly 4 Sight Grand Castle
587,1139.0,"Sep 01, 2021",1,5100,2,2.0,55520,1.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",5808900.0,Ganguly 4 Sight Grand Castle
588,1147.0,"Sep 01, 2021",2,5100,2,2.0,55520,1.0,22.454918,,Garia,88.386375,Ganguly Group,"Oct 07, 2020",5849700.0,Ganguly 4 Sight Grand Castle
589,1148.0,"Sep 01, 2021",,5100,2,2.0,55520,0.0,22.454918,,Garia,88.386375,Ganguly Group,"Oct 07, 2020",5854800.0,Ganguly 4 Sight Grand Castle
590,1152.0,"Sep 01, 2021",,5100,2,2.0,55520,0.0,22.454918,,Garia,88.386375,Ganguly Group,"Oct 07, 2020",5875200.0,Ganguly 4 Sight Grand Castle
591,1166.0,"Sep 01, 2021",1,5100,2,2.0,55520,0.0,22.454918,,Garia,88.386375,Ganguly Group,"Oct 07, 2020",5946600.0,Ganguly 4 Sight Grand Castle
592,1277.0,"Sep 01, 2021",1,5100,2,2.0,55520,1.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",6512700.0,Ganguly 4 Sight Grand Castle
593,1884.0,"Mar 01, 2021",,7537,4,4.0,382083,0.0,22.527656,,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",11680800.0,Sugam Habitat
594,1888.0,"Mar 01, 2021",,7537,4,4.0,382083,0.0,22.527656,,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",14229856.0,Sugam Habitat
595,1962.0,"Mar 01, 2021",1,7537,3,4.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",14787594.0,Sugam Habitat
596,1966.0,"Mar 01, 2021",,7537,4,4.0,382083,0.0,22.527656,,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",14817742.0,Sugam Habitat
597,1975.0,"Mar 01, 2021",1,7537,3,4.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",14885575.0,Sugam Habitat
598,2000.0,"Mar 01, 2021",,7537,3,4.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",12400000.0,Sugam Habitat
599,895.0,"Jan 01, 2025",,5363,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",3187250.0,Purti Veda
600,923.0,"Jan 01, 2025",,5363,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",4384250.0,Purti Veda
601,925.0,"Jan 01, 2025",,5363,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",4393750.0,Purti Veda
602,933.0,"Jan 01, 2025",,5363,,2.0,1048210,1.0,22.567551,,New Town,88.463143,Bengal Property,"Oct 23, 2020",4431750.0,Purti Veda
603,959.0,"Jan 01, 2025",,5363,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",4555250.0,Purti Veda
604,977.0,"Jan 01, 2025",,5363,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",4640750.0,Purti Veda
605,1054.0,"Jan 01, 2025",,5363,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",5006500.0,Purti Veda
606,1073.0,"Jan 01, 2025",,5363,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",5096750.0,Purti Veda
607,771.0,0,,2900,2,2.0,4138,0.0,22.493402,,Maheshtala,88.210954,Eden Real Estates PvtLtd,"Oct 21, 2020",2235900.0,Eden City Maheshtala
608,706.0,"Dec 01, 2024",,8211,3,3.0,806281,0.0,22.5539607,,Rajarhat,88.3710407,P S Primarc Projects LLP,"Oct 23, 2020",5796966.0,The Soul
609,1522.0,"Dec 01, 2024",,8211,3,3.0,806281,1.0,22.5539607,1,Rajarhat,88.3710407,P S Primarc Projects LLP,"Oct 23, 2020",12497142.0,The Soul
610,1236.0,0,1,2900,2,3.0,4138,1.0,22.493402,1,Maheshtala,88.210954,Eden Real Estates PvtLtd,"Oct 21, 2020",3584400.0,Eden City Maheshtala
611,1377.0,0,1,2900,2,3.0,4138,1.0,22.493402,1,Maheshtala,88.210954,Eden Real Estates PvtLtd,"Oct 21, 2020",3993300.0,Eden City Maheshtala
612,1524.0,0,1,2900,3,3.0,4138,1.0,22.493402,1,Maheshtala,88.210954,Eden Real Estates PvtLtd,"Oct 21, 2020",4419600.0,Eden City Maheshtala
613,771.0,0,,2900,2,2.0,4138,0.0,22.493402,,Maheshtala,88.210954,Eden Real Estates PvtLtd,"Nov 03, 2020",2235900.0,Eden City Maheshtala
614,875.0,0,,4200,2,2.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Oct 09, 2020",3675000.0,Saket Nagar
615,1076.0,0,,4200,2,2.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Oct 09, 2020",4519200.0,Saket Nagar
616,1159.0,0,,4200,2,2.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Oct 09, 2020",4867800.0,Saket Nagar
617,875.0,0,,4200,2,2.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Oct 09, 2020",3675000.0,Saket Nagar
618,1076.0,0,,4200,2,2.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Oct 09, 2020",4519200.0,Saket Nagar
619,1159.0,0,,4200,2,2.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Oct 09, 2020",4867800.0,Saket Nagar
620,1529.138,"Dec 01, 2021",2,4198,2,3.0,1048858,1.0,22.589093,1,New Town,88.473859,APNAGHAAR REALTY,"Oct 16, 2020",6421800.0,Umang Vihar
621,1534.494,"Dec 01, 2021",2,4198,2,3.0,1048858,1.0,22.589093,1,New Town,88.473859,APNAGHAAR REALTY,"Oct 16, 2020",6442800.0,Umang Vihar
622,1264.0,"Sep 01, 2021",,5100,3,3.0,55520,0.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",6446400.0,Ganguly 4 Sight Grand Castle
623,1277.0,"Sep 01, 2021",,5100,,3.0,55520,0.0,22.454918,,Garia,88.386375,Ganguly Group,"Oct 07, 2020",6512700.0,Ganguly 4 Sight Grand Castle
624,1294.0,"Sep 01, 2021",1,5100,2,3.0,55520,1.0,22.454918,,Garia,88.386375,Ganguly Group,"Oct 07, 2020",6599400.0,Ganguly 4 Sight Grand Castle
625,1514.0,"Sep 01, 2021",,5100,2,3.0,55520,1.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",7721400.0,Ganguly 4 Sight Grand Castle
626,1523.0,"Sep 01, 2021",1,5100,2,3.0,55520,1.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",7767300.0,Ganguly 4 Sight Grand Castle
627,1534.0,"Sep 01, 2021",,5100,,3.0,55520,0.0,22.454918,,Garia,88.386375,Ganguly Group,"Oct 07, 2020",7823400.0,Ganguly 4 Sight Grand Castle
628,1536.0,"Sep 01, 2021",2,5100,3,3.0,55520,1.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",7833600.0,Ganguly 4 Sight Grand Castle
629,1537.0,"Sep 01, 2021",1,5100,3,3.0,55520,1.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",7838700.0,Ganguly 4 Sight Grand Castle
630,1564.0,"Sep 01, 2021",1,5100,2,3.0,55520,1.0,22.454918,1,Garia,88.386375,Ganguly Group,"Oct 07, 2020",7976400.0,Ganguly 4 Sight Grand Castle
631,1573.0,"Sep 01, 2021",2,5100,2,3.0,55520,0.0,22.454918,,Garia,88.386375,Ganguly Group,"Oct 07, 2020",8022300.0,Ganguly 4 Sight Grand Castle
632,1128.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",5358000.0,Purti Veda
633,1132.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",5377000.0,Purti Veda
634,1144.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",5434000.0,Purti Veda
635,1244.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",5909000.0,Purti Veda
636,1260.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",5985000.0,Purti Veda
637,1261.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",5989750.0,Purti Veda
638,1263.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",5999250.0,Purti Veda
639,923.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",4384250.0,Purti Veda
640,925.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",4393750.0,Purti Veda
641,933.0,"Jan 01, 2025",,4750,,2.0,1048210,1.0,22.567551,,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",4431750.0,Purti Veda
642,959.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",4555250.0,Purti Veda
643,977.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Somani Realtors Pvt. Ltd.,"Oct 23, 2020",4640750.0,Purti Veda
644,2210.0,0,,5400,3,4.0,8360,1.0,22.628549,1,Jessore Road,88.417697,SAINT FRANCIS REALTY,"Oct 08, 2020",11934000.0,Emami City
645,2290.0,0,,5400,3,4.0,8360,1.0,22.628549,1,Jessore Road,88.417697,SAINT FRANCIS REALTY,"Oct 08, 2020",12366000.0,Emami City
646,2520.0,0,,5400,4,4.0,8360,1.0,22.628549,1,Jessore Road,88.417697,SAINT FRANCIS REALTY,"Oct 08, 2020",13608000.0,Emami City
647,2600.0,0,,5400,4,4.0,8360,1.0,22.628549,1,Jessore Road,88.417697,SAINT FRANCIS REALTY,"Oct 08, 2020",14040000.0,Emami City
648,1156.0,0,,4200,2,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 03, 2020",4855200.0,Saket Nagar
649,1159.0,0,,4200,2,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 03, 2020",4867800.0,Saket Nagar
650,1298.0,0,,4200,2,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 03, 2020",5451600.0,Saket Nagar
651,1452.0,0,,4200,3,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 03, 2020",6098400.0,Saket Nagar
652,1462.0,0,,4200,3,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 03, 2020",6140400.0,Saket Nagar
653,1156.0,0,,4200,2,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 02, 2020",4855200.0,Saket Nagar
654,1159.0,0,,4200,2,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 02, 2020",4867800.0,Saket Nagar
655,1298.0,0,,4200,2,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 02, 2020",5451600.0,Saket Nagar
656,1452.0,0,,4200,3,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 02, 2020",6098400.0,Saket Nagar
657,1462.0,0,,4200,3,3.0,17456,1.0,22.649895,1,Dunlop,88.379299,Saket Promoters Ltd,"Nov 02, 2020",6140400.0,Saket Nagar
658,977.0,"Sep 01, 2022",1,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",3272950.0,Bagaria Pravesh
659,1014.0,"Sep 01, 2022",1,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",3396900.0,Bagaria Pravesh
660,1070.0,"Sep 01, 2022",1,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",3584500.0,Bagaria Pravesh
661,1115.0,"Sep 01, 2022",1,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",3735250.0,Bagaria Pravesh
662,1148.0,"Sep 01, 2022",1,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",3845800.0,Bagaria Pravesh
663,1175.0,"Sep 01, 2022",2,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",3936250.0,Bagaria Pravesh
664,1186.0,"Sep 01, 2022",2,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",3973100.0,Bagaria Pravesh
665,1189.0,"Sep 01, 2022",2,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",3983150.0,Bagaria Pravesh
666,1190.0,"Sep 01, 2022",2,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",3986500.0,Bagaria Pravesh
667,1212.0,"Sep 01, 2022",2,3350,2,3.0,554081,1.0,22.665262,1,Dunlop,88.371312,Bagaria Group,"Oct 05, 2020",4060200.0,Bagaria Pravesh
668,1056.0,"Aug 01, 2021",,3915,,3.0,803508,0.0,22.494129,,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",4126000.0,Greenfield City
669,1071.0,"Aug 01, 2021",1,3915,2,3.0,803508,1.0,22.494129,1,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",3966000.0,Greenfield City
670,1092.0,"Aug 01, 2021",1,3915,2,3.0,803508,1.0,22.494129,1,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",4059000.0,Greenfield City
671,1097.0,"Aug 01, 2021",,3915,,3.0,803508,0.0,22.494129,,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",4282000.0,Greenfield City
672,1143.0,"Aug 01, 2021",,3915,,3.0,803508,0.0,22.494129,,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",4463000.0,Greenfield City
673,1306.0,"Aug 01, 2021",2,3915,2,3.0,803508,1.0,22.494129,1,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",5403000.0,Greenfield City
674,1323.0,"Aug 01, 2021",2,3915,2,3.0,803508,1.0,22.494129,1,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",5471000.0,Greenfield City
675,982.0,"Mar 01, 2021",,7536,2,2.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",5989218.0,Sugam Habitat
676,993.0,"Mar 01, 2021",,7536,2,2.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",7483248.0,Sugam Habitat
677,1020.0,"Mar 01, 2021",,7536,2,2.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",7686720.0,Sugam Habitat
678,1030.0,"Mar 01, 2021",,7536,2,2.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",6180000.0,Sugam Habitat
679,1304.0,"Mar 01, 2021",,7209,2,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",7953096.0,Sugam Habitat
680,1316.0,"Mar 01, 2021",,7209,2,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",9487044.0,Sugam Habitat
681,1347.0,"Mar 01, 2021",,7209,2,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",9710523.0,Sugam Habitat
682,1385.0,"Mar 01, 2021",,7209,2,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",9984465.0,Sugam Habitat
683,1421.0,"Mar 01, 2021",,7209,2,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",10243989.0,Sugam Habitat
684,1433.0,"Mar 01, 2021",1,7209,2,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",10330497.0,Sugam Habitat
685,1450.0,"Mar 01, 2021",1,7209,3,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",10453050.0,Sugam Habitat
686,1525.0,"Mar 01, 2021",1,7209,3,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",10993725.0,Sugam Habitat
687,1554.0,"Mar 01, 2021",,7209,3,3.0,382083,0.0,22.527656,,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",11202786.0,Sugam Habitat
688,1562.0,"Mar 01, 2021",,7209,3,3.0,382083,0.0,22.527656,,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",11260458.0,Sugam Habitat
689,1566.0,"Mar 01, 2021",,7209,3,3.0,382083,0.0,22.527656,,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",9552600.0,Sugam Habitat
690,1584.0,"Mar 01, 2021",,7209,3,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",11419056.0,Sugam Habitat
691,1592.0,"Mar 01, 2021",,7209,3,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",11476728.0,Sugam Habitat
692,1597.0,"Mar 01, 2021",,7209,3,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",11512773.0,Sugam Habitat
693,1600.0,"Mar 01, 2021",,7209,3,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",11534400.0,Sugam Habitat
694,1641.0,"Mar 01, 2021",1,7209,3,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",11829969.0,Sugam Habitat
695,1650.0,"Mar 01, 2021",,7209,3,3.0,382083,1.0,22.527656,1,E M Bypass,88.389844,SGM BUILDERS PVT LTD,"Oct 23, 2020",10230000.0,Sugam Habitat
696,1003.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",4764250.0,Purti Veda
697,1128.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",5358000.0,Purti Veda
698,1132.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",5377000.0,Purti Veda
699,1144.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",5434000.0,Purti Veda
700,1244.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",5909000.0,Purti Veda
701,1260.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",5985000.0,Purti Veda
702,1261.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",5989750.0,Purti Veda
703,1263.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",5999250.0,Purti Veda
704,1307.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",7009441.0,Purti Veda
705,1357.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",7277591.0,Purti Veda
706,1455.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",7803165.0,Purti Veda
707,1531.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",8210753.0,Purti Veda
708,1548.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",7353000.0,Purti Veda
709,1741.0,"Jan 01, 2025",,5363,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bengal Property,"Oct 23, 2020",8269750.0,Purti Veda
710,849.0,"Nov 01, 2023",,3514,,2.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",2801700.0,RISHI Ventoso
711,898.0,"Nov 01, 2023",,3514,,2.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",3125189.0,RISHI Ventoso
712,901.0,"Nov 01, 2023",,3514,2,2.0,802832,1.0,22.698573,1,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",3135368.0,RISHI Ventoso
713,911.0,"Nov 01, 2023",,3514,,2.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",3174835.0,RISHI Ventoso
714,918.0,"Nov 01, 2023",,3514,,2.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",3199230.0,RISHI Ventoso
715,925.0,"Nov 01, 2023",,3514,,2.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",3223625.0,RISHI Ventoso
716,974.0,"Nov 01, 2023",,3514,,2.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",3394390.0,RISHI Ventoso
717,1033.0,"Nov 01, 2023",,3514,,2.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",3600005.0,RISHI Ventoso
718,1103.0,"Nov 01, 2023",,3514,,2.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",3843955.0,RISHI Ventoso
719,1174.0,"Nov 01, 2023",,3514,,2.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Rishi,"Oct 05, 2020",4091390.0,RISHI Ventoso
720,1056.0,"Jan 01, 2025",,3915,,3.0,803508,0.0,22.494129,,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",4126000.0,Greenfield City
721,1071.0,"Jan 01, 2025",1,3915,2,3.0,803508,1.0,22.494129,1,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",3966000.0,Greenfield City
722,1092.0,"Jan 01, 2025",1,3915,2,3.0,803508,1.0,22.494129,1,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",4059000.0,Greenfield City
723,1097.0,"Jan 01, 2025",,3915,,3.0,803508,0.0,22.494129,,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",4282000.0,Greenfield City
724,1143.0,"Jan 01, 2025",,3915,,3.0,803508,0.0,22.494129,,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",4463000.0,Greenfield City
725,1306.0,"Jan 01, 2025",2,3915,2,3.0,803508,1.0,22.494129,1,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",5403000.0,Greenfield City
726,1323.0,"Jan 01, 2025",2,3915,2,3.0,803508,1.0,22.494129,1,Behala,88.274638,Bengal Greenfield Housing Development Co. Ltd. and Srijan Realty Ltd.,"Oct 21, 2020",5471000.0,Greenfield City
727,1684.0,"Dec 01, 2021",1,4050,3,4.0,787081,0.0,22.572458,,New Town,88.494418,Neelkanth Nirman Pvt Ltd,"Oct 09, 2020",6820200.0,Chitrakut Heights
728,1150.0,0,,5400,2,2.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Shreeram Realtors,"Aug 13, 2020",6210000.0,Emami City
729,1303.0,0,1,5400,2,2.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Shreeram Realtors,"Aug 13, 2020",7036200.0,Emami City
730,785.0,"Dec 01, 2021",1,4200,2,2.0,1048858,1.0,22.589093,1,New Town,88.473859,APNAGHAAR REALTY,"Oct 16, 2020",3297000.0,Umang Vihar
731,825.0,"Dec 01, 2021",1,4200,2,2.0,1048858,1.0,22.589093,1,New Town,88.473859,APNAGHAAR REALTY,"Oct 16, 2020",3465000.0,Umang Vihar
